Time (s),Desal - Coolant mass flow rate (kg/h),Desal - Hot feedwater inlet temperature (°C),Desal - Hot feedwater outlet temperature (°C),Desal - Cold feedwater inlet temperature (°C),Desal - Cold feedwater outlet temperature (°C),Desal - Feed membrane temperature (°C),Desal - Membrane gap temperature (°C),Desal - Gap film boundary temperature (°C),Desal - Film wall temperature (°C),Desal - Coolant wall temperature (°C),Desal - Hot feedwater inlet salinity (wt%),Desal - Hot feedwater outlet salinity (wt%),Desal - Cold feedwater inlet salinity (wt%),Desal - Mass flux (kg/m²h),Desal - Distilled water production rate (kg/h),Desal - Total heat flux (W/m²),Desal - Total heat transfer rate (W),Desal - Vapor heat flux (W/m²),Desal - Vapor heat transfer rate (W),Desal - Gain-output ratio (GOR),Desal - Thermal efficiency,Desal - Hot feedwater outlet mass flow rate (kg/h),Desal - Total water produced (kg),FeedTank - Feedwater inlet mass flow rate (kg/h),FeedTank - Brackish water inlet flow rate (kg/h),FeedTank - Feedwater outlet mass flow rate (kg/h),FeedTank - Feedwater inlet salinity (wt%),FeedTank - Feedwater inlet temperature (°C),FeedTank - Water salinity (wt%),FeedTank - Water temperature (°C),ColdHex - Heat transfer rate (W),ColdHex - Effectiveness,ColdHex - Hot side inlet mass flow rate (kg/h),ColdHex - Hot side inlet temperature (°C),ColdHex - Hot side outlet temperature (°C),ColdHex - Cold side outlet temperature (°C),ColdHex - Hot side salinity (wt%),HotHex - Heat transfer rate (W),HotHex - Effectiveness,HotHex - Cold side inlet mass flow rate (kg/h),HotHex - Hot side inlet temperature (°C),HotHex - Hot side outlet temperature (°C),HotHex - Cold side inlet temperature (°C),HotHex - Cold side outlet temperature (°C),HotHex - Cold side salinity (wt%),SolarField - Solar field inlet temperature (°C),SolarField - Solar field outlet temperature (°C),SolarField - Efficiency,SolarField - Heat transfer rate (W),SolarField - Recovered thermal energy (kWh),SolarField - Solar irradiance (W/m²),CircuitToSolar - Mass flow rate (kg/s),CircuitToSolar - Inlet temperature (°C),CircuitToSolar - Heat loss (W),CircuitToSolar - Outlet temperature (°C),CircuitToSolar - Surface temperature (°C),CircuitFromSolar - Mass flow rate (kg/s),CircuitFromSolar - Inlet temperature (°C),CircuitFromSolar - Heat loss (W),CircuitFromSolar - Outlet temperature (°C),CircuitFromSolar - Surface temperature (°C),Reservoir - Temperature (°C),HCPV - Mass flow rate (kg/s),HCPV - Heat transfer rate lost in the backplate (kW),HCPV - Heat transfer rate recovered from the solar cells (kW),HCPV - Inlet temperature (°C),HCPV - Outlet temperature (°C),HCPV - Electrical power (kW),HCPV - Global panel electrical efficiency (%),HCPV - Electrical energy generated (kWh),HCPV - Recovered thermal energy (kWh),HCPV - Lost thermal energy (kWh),ETC - Mass flow rate (kg/s),ETC - ETC inlet temperature (°C),ETC - ETC outlet temperature (°C),ETC - Efficiency,ETC - Heat transfer rate (W),ETC - Recovered thermal energy (kWh),ETC - Solar irradiance (W/m²),PVT - Mass flow rate (kg/s),PVT - PVT inlet temperature (°C),PVT - PVT outlet temperature (°C),PVT - Thermal Efficiency,PVT - Heat transfer rate (W),PVT - Electrical Efficiency,PVT - Electrical power output (W),PVT - Electrical energy generated (kWh),PVT - Recovered thermal energy (kWh),PVT - Solar irradiance (W/m²),Motor - Nominal Mass flow rate (kg/s),Motor - Outlet mass flow rate (kg/s),Motor - Recirculation mass flow rate (kg/s),Motor - Radiator in mass flow rate (kg/s),Motor - Radiator bypass mass flow rate (kg/s),Motor - Outlet temperature motor (°C),Motor - Oulet temperature recirculation (°C),Motor - Entry temperature radiator (°C),Motor - Oulet temperature radiator (°C),Motor - Bypass temperature radiator (°C),Motor - Mixture temperature radiator (°C),Motor - Mixture temperature engine (°C),Motor - Fuel consumption (L/h),Motor - Fuel consumption (g/kWh),Motor - Heat coolant (kW),Motor - Heat exhaust (kW),Motor - Heat rejection (kW),Motor - System efficiency,Motor - Engine efficiency,Motor - Coolant efficiency,Motor - Energy input (kW),Motor - Electrical energy generated/demanded (kWh),Motor - Fuel consumed (L),Mix Valve - Mass flow rate in from reservoir(kg/s),Mix Valve - Temperature in from reservoir(kg/s),Mix Valve - Mass flow rate in from motor(kg/s),Mix Valve - Temperature in from motor(kg/s),Mix Valve - Out Mass flow rate (kg/s),Mix Valve - Out Temperature (°C),Electrolyzer - Cell voltage (V),Electrolyzer - Stack voltage (V),Electrolyzer - Electrical current (A),Electrolyzer - Heat transfer rate generated (W),Electrolyzer - Heat generated (kWh),Electrolyzer - Power demand (W),Electrolyzer - Electricity demand (kWh),Electrolyzer - Hydrogen flow rate (Nm³/h),Electrolyzer - Hydrogen produced (Nm³),Electrolyzer - Water consumption rate (kg/h),Electrolyzer - Water consumed (kg),Electrolyzer - Conversion efficiency (%)
14742.0000000000,600.0000000000,77.6730737103,37.2862565844,30.0573305462,70.4421295750,56.7442533518,55.2763029240,53.7006904345,51.5216127467,51.0361667472,1.8438276232,1.9486330385,1.8438276232,2.4900032305,32.2704418675,2123.8262475293,27524.7881679791,1605.2768875195,20804.3884622531,4.2103795709,75.5841910037,567.7295581325,126.5741434821,567.7295581325,32.2704418675,600.0000000000,1.9486330385,37.2862565844,1.8438276232,36.6237259973,4472.3548852112,99.1344668214,600.0000000000,36.6237259973,30.0573305462,31.9241291382,1.8438276232,4941.2144705661,99.7253039142,600.0000000000,77.6929915443,77.2535387597,70.4421295750,77.6730737103,1.8438276232,75.8251578337,78.6214423214,32.4596057345,3558.4366772056,13.6366308528,913.5551189159,0.3400000000,75.9933555239,213.9675651325,75.8251578337,29.1582504663,0.3400000000,78.6214423214,134.2552495339,78.5159780289,29.3518756250,75.9933555239,0.3400000000,18.0670345210,-8.7582746413,75.9933555239,69.1020854705,3.9056322043,23.7511193813,15.1171386133,-33.6915224657,69.4602352136,0.2266000000,75.9933555239,78.6077987860,54.4223304163,2217.4138146683,8.5537247927,913.5551189159,0.2266000000,75.9933555239,77.5670705706,38.8519133682,1334.5504990781,13.7618208360,472.7140383246,1.8398682481,5.1036631646,913.5551189159,4.5277584517,2.4928645451,2.0348939065,0.0790047231,2.4138598220,78.0338917396,78.0338917396,77.2535387597,57.0776752234,77.2535387597,76.6141183326,77.2522018976,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,81.9000000000,24.3656837667,0.5000000000,75.9933555239,2.4928645451,78.0338917396,2.9928645451,77.6929915443,2.3054911261,27.6658935133,79.1289506077,998.5180483725,3.8126473110,2189.1731213326,8.4785034306,0.3970530248,1.5559437216,3.3242401427,13.0268005950,65.1449314172
14868.0000000000,600.0000000000,77.6707061221,37.2863337887,30.0573010806,70.4396004649,56.7431142822,55.2748993735,53.6990035427,51.5202508637,51.0348784947,1.8513567075,1.9565699560,1.8513567075,2.4895525508,32.2646010580,2123.5041144184,27520.6133228630,1604.8617061148,20799.0077112480,4.2095680265,75.5761053260,567.7353989420,127.7035061290,567.7353989420,32.2646010580,600.0000000000,1.9565699560,37.2863337887,1.8513567075,36.6239643625,4472.1163818201,99.1349428012,600.0000000000,36.6239643625,30.0573010806,31.9240265185,1.8513567075,4940.8888466636,99.7254675259,600.0000000000,77.6906125049,77.2512633370,70.4396004649,77.6707061221,1.8513567075,75.8019451676,78.5795330003,32.3385336461,3534.6143713388,13.7607582626,910.8365915267,0.3400000000,75.9700663515,213.8689090918,75.8019451676,29.1565519950,0.3400000000,78.5795330003,134.1493119932,78.4741508306,29.3488372020,75.9700663515,0.3400000000,18.0472373106,-8.7668467907,75.9700663515,69.0719976397,3.8946786092,23.7551977885,15.2536436270,-33.9982125388,70.0922342811,0.2266000000,75.9700663515,78.5744208713,54.3737307640,2208.8410284563,8.6311839052,910.8365915267,0.2266000000,75.9700663515,77.5356431503,38.7660785966,1327.6395648822,13.7642330500,471.3899635695,1.8563900162,5.1502512075,910.8365915267,4.5277593320,2.4933745827,2.0343847493,0.0783117022,2.4150628805,78.0356361057,78.0356361057,77.2512633370,57.0299189147,77.2512633370,76.6161530273,77.2539463628,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,82.6000000000,24.5739374741,0.5000000000,75.9700663515,2.4933745827,78.0356361057,2.9933745827,77.6906125049,2.3039232309,27.6470787709,78.9607576446,994.9100166914,3.8475321546,2183.0342864084,8.5550168215,0.3962090666,1.5698257778,3.3171742863,13.1430250929,65.1383172972
14994.0000000000,600.0000000000,77.6682620762,37.2864035467,30.0572715806,70.4370023467,56.7419342274,55.2734553529,53.6972767547,51.5188525926,51.0335546641,1.8588844207,1.9645050183,1.8588844207,2.4890964583,32.2586901000,2123.1784369037,27516.3925422718,1604.4431745678,20793.5835423991,4.2087518706,75.5679855579,567.7413099000,128.8326631055,567.7413099000,32.2586901000,600.0000000000,1.9645050183,37.2864035467,1.8588844207,36.6241963803,4471.8737026415,99.1354184371,600.0000000000,36.6241963803,30.0572715806,31.9239221022,1.8588844207,4940.5581943463,99.7256317504,600.0000000000,77.6881569422,77.2489154638,70.4370023467,77.6682620762,1.8588844207,75.7778243165,78.5360895153,32.2126979114,3509.9947492552,13.8840378284,908.0256588321,0.3400000000,75.9458660010,213.7663936645,75.7778243165,29.1547869658,0.3400000000,78.5360895153,134.0394973139,78.4307924743,29.3456872256,75.9458660010,0.3400000000,18.0267341879,-8.7756736849,75.9458660010,69.0407959978,3.8833490468,23.7594182075,15.3897586346,-34.3052071298,70.7235279926,0.2266000000,75.9458660010,78.5397913556,54.3232268326,2199.9790190205,8.7083378688,908.0256588321,0.2266000000,75.9458660010,77.5030313254,38.6768718437,1320.4966606076,13.7667341979,470.0206006644,1.8728646431,5.1965932759,908.0256588321,4.5277601906,2.4939096218,2.0338505688,0.0775965838,2.4163130380,78.0374661004,78.0374661004,77.2489154638,56.9808937849,77.2489154638,76.6182874617,77.2557764540,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,83.3000000000,24.7821911815,0.5000000000,75.9458660010,2.4939096218,78.0374661004,2.9939096218,77.6881569422,2.3022995433,27.6275945195,78.7866211881,991.1807891494,3.8822885791,2176.6848237480,8.6313116387,0.3953352852,1.5836777698,3.3098587413,13.2589978845,65.1322333363
15120.0000000000,600.0000000000,77.6657433270,37.2864660321,30.0572420473,70.4343368034,56.7407141301,55.2719717936,53.6955109895,51.5174187684,51.0321960714,1.8664107466,1.9724382113,1.8664107466,2.4886350788,32.2527106218,2122.8492995948,27512.1269227486,1604.0213732936,20788.1169978856,4.2079312081,75.5598324196,567.7472893782,129.9616119851,567.7472893782,32.2527106218,600.0000000000,1.9724382113,37.2864660321,1.8664107466,36.6244221559,4471.6269207740,99.1358937281,600.0000000000,36.6244221559,30.0572420473,31.9238159206,1.8664107466,4940.2226342690,99.7257965979,600.0000000000,77.6856266104,77.2464969443,70.4343368034,77.6657433270,1.8664107466,75.7527966487,78.4911130863,32.0820142640,3484.5776649156,14.0064416415,905.1223208320,0.3400000000,75.9207558449,213.6600247216,75.7527966487,29.1529554667,0.3400000000,78.4911130863,133.9258086762,78.3859041776,29.3424257488,75.9207558449,0.3400000000,18.0055258855,-8.7847556170,75.9207558449,69.0084816737,3.8716430779,23.7637805579,15.5254704694,-34.6125151597,71.3540916540,0.2266000000,75.9207558449,78.5039115522,54.2707844968,2190.8277494020,8.7851765599,905.1223208320,0.2266000000,75.9207558449,77.4692364867,38.5842351416,1313.1218124540,13.7693241921,468.6058923549,1.8892905426,5.2426812513,905.1223208320,4.5277610217,2.4944701074,2.0332909143,0.0768599074,2.4176102000,78.0393832580,78.0393832580,77.2464969443,56.9306738704,77.2464969443,76.6205234057,77.2576937052,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,84.0000000000,24.9904448889,0.5000000000,75.9207558449,2.4944701074,78.0393832580,2.9944701074,77.6856266104,2.3006197891,27.6074374693,78.6065163608,987.3304918372,3.9169123447,2170.1244851093,8.7073805059,0.3944315557,1.5974986515,3.3022924626,13.3747102125,65.1266776682
15246.0000000000,600.0000000000,77.6631516419,37.2865214198,30.0572124818,70.4316054297,56.7394549395,55.2704496337,53.6937071728,51.5159502327,51.0308035384,1.8739356693,1.9803695211,1.8739356693,2.4881685388,32.2466642630,2122.5167876720,27507.8175682293,1603.5963832274,20782.6091266267,4.2071061445,75.5516466367,567.7533357370,131.0903503985,567.7533357370,32.2466642630,600.0000000000,1.9803695211,37.2865214198,1.8739356693,36.6246417981,4471.3761115615,99.1363686736,600.0000000000,36.6246417981,30.0572124818,31.9237080062,1.8739356693,4939.8822879539,99.7259620784,600.0000000000,77.6830232767,77.2440095950,70.4316054297,77.6631516419,1.8739356693,75.7268635582,78.4446049556,31.9463943636,3458.3629693810,14.1279417881,902.1265775265,0.3400000000,75.8947372822,213.5498082469,75.7268635582,29.1510575869,0.3400000000,78.4446049556,133.8082493207,78.3394871804,29.3390528249,75.8947372822,0.3400000000,17.9836131545,-8.7940928847,75.8947372822,68.9750558187,3.8595602488,23.7682847577,15.6607659492,-34.9201455602,71.9839005973,0.2266000000,75.8947372822,78.4667827991,54.2163679854,2181.3871817473,8.8616898538,902.1265775265,0.2266000000,75.8947372822,77.4342600524,38.4881077178,1305.5150479002,13.7720029430,467.1457795124,1.9056661265,5.2885070162,902.1265775265,4.5277618199,2.4950564841,2.0327053358,0.0761022153,2.4189542688,78.0413891105,78.0413891105,77.2440095950,56.8793359834,77.2440095950,76.6228626250,77.2596996475,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,84.7000000000,25.1986985963,0.5000000000,75.8947372822,2.4950564841,78.0413891105,2.9950564841,77.6830232767,2.2988836833,27.5866041997,78.4204173333,983.3592570688,3.9513992162,2163.3530141501,8.7832160378,0.3934977485,1.6112873725,3.2944743650,13.4901532822,65.1216484387
15372.0000000000,600.0000000000,77.6604887963,37.2865698858,30.0571828852,70.4288098274,56.7381576095,55.2688898156,53.6918662343,51.5144478304,51.0293778906,1.8814591736,1.9882989344,1.8814591736,2.4876969653,32.2405526698,2122.1809866532,27503.4655870261,1603.1682856046,20777.0609814362,4.2062767855,75.5434289388,567.7594473302,132.2188760338,567.7594473302,32.2405526698,600.0000000000,1.9882989344,37.2865698858,1.8814591736,36.6248554187,4471.1213523696,99.1368432729,600.0000000000,36.6248554187,30.0571828852,31.9235983923,1.8814591736,4939.5372774549,99.7261282016,600.0000000000,77.6803487163,77.2414552397,70.4288098274,77.6604887963,1.8814591736,75.7000264613,78.3965663846,31.8057456454,3431.3505114670,14.2485103492,899.0384289155,0.3400000000,75.8678117336,213.4357503192,75.7000264613,29.1490934170,0.3400000000,78.3965663846,133.6868225391,78.2915427414,29.3355685074,75.8678117336,0.3400000000,17.9609967634,-8.8036857886,75.8678117336,68.9405196029,3.8471000918,23.7729307226,15.7956318758,-35.2281072734,72.6129301810,0.2266000000,75.8678117336,78.4284064546,54.1599398219,2171.6572774611,8.9378676244,899.0384289155,0.2266000000,75.8678117336,77.3981034636,38.3884258899,1297.6763957813,13.7747703597,465.6402011459,1.9219898048,5.3340624540,899.0384289155,4.5277625796,2.4956691940,2.0320933856,0.0753240504,2.4203451436,78.0434851822,78.0434851822,77.2414552397,56.8269596951,77.2414552397,76.6253068753,77.2617958048,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,85.4000000000,25.4069523037,0.5000000000,75.8678117336,2.4956691940,78.0434851822,2.9956691940,77.6803487163,2.2970909298,27.5650911575,78.2282973103,979.2672236151,3.9857449634,2156.3701464548,8.8588108402,0.3925337292,1.6250428778,3.2864033229,13.6053182602,65.1171438050
15498.0000000000,600.0000000000,77.6577565688,37.2866116062,30.0571532586,70.4259516010,56.7368230954,55.2672932834,53.6899891053,51.5129124082,51.0279199551,1.8889812442,1.9962264385,1.8889812442,2.4872204854,32.2343774912,2121.8419821628,27499.0720888296,1602.7371617435,20771.4736161961,4.2054432373,75.5351800566,567.7656225088,133.3471866370,567.7656225088,32.2343774912,600.0000000000,1.9962264385,37.2866116062,1.8889812442,36.6250631322,4470.8627223555,99.1373175252,600.0000000000,36.6250631322,30.0571532586,31.9234871128,1.8889812442,4939.1877250231,99.7262949773,600.0000000000,77.6776047076,77.2388357046,70.4259516010,77.6577565688,1.8889812442,75.6722867919,78.3469986498,31.6599711581,3403.5401381039,14.3681194003,895.8578749991,0.3400000000,75.8399806379,213.3178570957,75.6722867919,29.1470630484,0.3400000000,78.3469986498,133.5615316654,78.2420721346,29.3319728497,75.8399806379,0.3400000000,17.9376774970,-8.8135346314,75.8399806379,68.9048742124,3.8342621247,23.7777183668,15.9300550341,-35.5364092518,73.2411557907,0.2266000000,75.8399806379,78.3887838936,54.1014607562,2161.6379971671,9.0136997441,895.8578749991,0.2266000000,75.8399806379,77.3607681807,38.2851229530,1289.6058863659,13.7776263497,464.0890944139,1.9382599849,5.3793394492,895.8578749991,4.5277632953,2.4963086759,2.0314546194,0.0745259552,2.4217827207,78.0456729852,78.0456729852,77.2388357046,56.7736273156,77.2388357046,76.6278578964,77.2639836883,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,86.1000000000,25.6152060111,0.5000000000,75.8399806379,2.4963086759,78.0456729852,2.9963086759,77.6776047076,2.2952412211,27.5428946538,78.0301285168,975.0545369473,4.0199453608,2149.1756095599,8.9341575094,0.3915393584,1.6387641075,3.2780781694,13.7201962729,65.1131619333
15624.0000000000,600.0000000000,77.6549567363,37.2866467573,30.0571236031,70.4230323538,56.7354523521,55.2656609802,53.6880767162,51.5113448118,51.0264305581,1.8965018667,2.0041520212,1.8965018667,2.4867392264,32.2281403736,2121.4998597018,27494.6381817347,1602.3030928281,20765.8480830522,4.2046056058,75.5269007208,567.7718596264,134.4752800116,567.7718596264,32.2281403736,600.0000000000,2.0041520212,37.2866467573,1.8965018667,36.6252650557,4470.6003022375,99.1377914299,600.0000000000,36.6252650557,30.0571236031,31.9233742027,1.8965018667,4938.8337527761,99.7264624149,600.0000000000,77.6747930274,77.2361528132,70.4230323538,77.6549567363,1.8965018667,75.6436459981,78.2959030389,31.5089693861,3374.9316942839,14.4867410118,892.5849157773,0.3400000000,75.8112454479,213.1961347945,75.6436459981,29.1449665729,0.3400000000,78.2959030389,133.4323800651,78.1910766452,29.3282659045,75.8112454479,0.3400000000,17.9136561551,-8.8236397166,75.8112454479,68.8681208463,3.8210458513,23.7826476026,16.0640221921,-35.8450604587,73.8685528399,0.2266000000,75.8112454479,78.3479165038,54.0408896977,2151.3293008804,9.0891760842,892.5849157773,0.2266000000,75.8112454479,77.3222556796,38.1781290612,1281.3035514348,13.7805708198,462.4923946368,1.9544750723,5.4243298873,892.5849157773,4.5277639615,2.4969753631,2.0307885984,0.0737084696,2.4232668935,78.0479540138,78.0479540138,77.2361528132,56.7194238716,77.2361528132,76.6305174060,77.2662647918,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,86.8000000000,25.8234597185,0.5000000000,75.8112454479,2.4969753631,78.0479540138,2.9969753631,77.6747930274,2.2933342385,27.5200108618,77.8258821821,970.7213494912,4.0539961882,2141.7691229800,9.0092486321,0.3905144917,1.6524499967,3.2694976959,13.8347784052,65.1097009983
15750.0000000000,600.0000000000,77.6520910693,37.2866755145,30.0570939199,70.4200536828,56.7340463305,55.2639938458,53.6861299941,51.5097458839,51.0249105229,1.9040210268,2.0120756706,1.9040210268,2.4862533146,32.2218429573,2121.1547044211,27490.1649692971,1601.8661596946,20760.1854296423,4.2037639964,75.5185916593,567.7781570427,135.6031540187,567.7781570427,32.2218429573,600.0000000000,2.0120756706,37.2866755145,1.9040210268,36.6254613080,4470.3341740611,99.1382649865,600.0000000000,36.6254613080,30.0570939199,31.9232596971,1.9040210268,4938.4754823687,99.7266305234,600.0000000000,77.6719154459,77.2334083812,70.4200536828,77.6520910693,1.9040210268,75.6141055378,78.2432808476,31.3526340738,3345.5250241882,14.6043472483,889.2195512500,0.3400000000,75.7816076263,213.0705896781,75.6141055378,29.1428040829,0.3400000000,78.2432808476,133.2993711275,78.1385575665,29.3244477240,75.7816076263,0.3400000000,17.8889335511,-8.8340013474,75.7816076263,68.8302607130,3.8074507612,23.7877183412,16.1975201002,-36.1540698678,74.4950967702,0.2266000000,75.7816076263,78.3058056815,53.9781836409,2140.7311480553,9.1642865144,889.2195512500,0.2266000000,75.7816076263,77.2825674473,38.0673711012,1272.7694243586,13.7836036758,460.8500353081,1.9706334699,5.4690256551,889.2195512500,4.5277645727,2.4976696827,2.0300948900,0.0728721297,2.4247975530,78.0503297400,78.0503297400,77.2334083812,56.6644370809,77.2334083812,76.6332870944,77.2686405867,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,87.5000000000,26.0317134259,0.5000000000,75.7816076263,2.4976696827,78.0503297400,2.9976696827,77.6719154459,2.2913696512,27.4964358139,77.6155285245,966.2678208917,4.0878932308,2134.1503982339,9.0840767850,0.3894589797,1.6660994754,3.2606606512,13.9490556991,65.1067591814
15876.0000000000,600.0000000000,77.6491613271,37.2866980523,30.0570642101,70.4170171751,56.7326059758,55.2622928138,53.6841498599,51.5081164618,51.0233606673,1.9115387105,2.0199973754,1.9115387105,2.4857628759,32.2154868717,2120.8066008969,27485.6535476238,1601.4264426199,20754.4866963537,4.2029185137,75.5102535961,567.7845131283,136.7308065767,567.7845131283,32.2154868717,600.0000000000,2.0199973754,37.2866980523,1.9115387105,36.6256520098,4470.0644209644,99.1387381941,600.0000000000,36.6256520098,30.0570642101,31.9231436318,1.9115387105,4938.1130346687,99.7267993119,600.0000000000,77.6689737223,77.2306042117,70.4170171751,77.6491613271,1.9115387105,75.5836668746,78.1891333758,31.1908540278,3315.3199713133,14.7209101693,885.7617814173,0.3400000000,75.7510686415,212.9412280356,75.5836668746,29.1405756706,0.3400000000,78.1891333758,133.1625082558,78.0845161956,29.3205183595,75.7510686415,0.3400000000,17.8635105114,-8.8446198251,75.7510686415,68.7912950279,3.7934763296,23.7929304923,16.3305354905,-36.4634464636,75.1207630514,0.2266000000,75.7510686415,78.2624528277,53.9132975871,2129.8434976716,9.2390209029,885.7617814173,0.2266000000,75.7510686415,77.2417049784,37.9527725575,1264.0035401761,13.7867248229,459.1619481064,1.9867335787,5.5134186403,885.7617814173,4.5277651236,2.4983920536,2.0293730700,0.0720174663,2.4263745873,78.0528016083,78.0528016083,77.2306042117,56.6087573222,77.2306042117,76.6361686184,77.2711125171,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,88.2000000000,26.2399671333,0.5000000000,75.7510686415,2.4983920536,78.0528016083,2.9983920536,77.6689737223,2.2893471166,27.4721653987,77.3990367345,961.6941182882,4.1216322798,2126.3191388704,9.1586345345,0.3883726678,1.6797114684,3.2515657410,14.0630191517,65.1043346690
16002.0000000000,600.0000000000,77.6461692530,37.2867145435,30.0570344750,70.4139244032,56.7311322247,55.2605588096,53.6821372262,51.5064573753,51.0217818021,1.9190549044,2.0279171247,1.9190549044,2.4852680348,32.2090737310,2120.4556329091,27481.1050025020,1600.9840211128,20748.7529136214,4.2020692617,75.5018872485,567.7909262690,137.8582356606,567.7909262690,32.2090737310,600.0000000000,2.0279171247,37.2867145435,1.9190549044,36.6258372831,4469.7911269431,99.1392110524,600.0000000000,36.6258372831,30.0570344750,31.9230260430,1.9190549044,4937.7465294355,99.7269687886,600.0000000000,77.6659695999,77.2277420904,70.4139244032,77.6461692530,1.9190549044,75.5523314742,78.1334619236,31.0235129074,3284.3163785369,14.8364018285,882.2116062791,0.3400000000,75.7196299641,212.8080561663,75.5523314742,29.1382814279,0.3400000000,78.1334619236,133.0217948571,78.0289538301,29.3164778608,75.7196299641,0.3400000000,17.8373878733,-8.8554954489,75.7196299641,68.7512250096,3.7791220181,23.7982839641,16.4630550767,-36.7731992410,75.7455271834,0.2266000000,75.7196299641,78.2178593444,53.8461844607,2118.6663082761,9.3133691166,882.2116062791,0.2266000000,75.7196299641,77.1996697708,37.8342533702,1255.0059356718,13.7899341658,457.4280629069,2.0027737967,5.5575007322,882.2116062791,4.5277656088,2.4991428856,2.0286227231,0.0711450031,2.4279978825,78.0553710316,78.0553710316,77.2277420904,56.5524776012,77.2277420904,76.6391635962,77.2736819950,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,88.9000000000,26.4482208408,0.5000000000,75.7196299641,2.4991428856,78.0553710316,2.9991428856,77.6659695999,2.2872662798,27.4471953581,77.1763749576,957.0004166024,4.1552091319,2118.2750404938,9.2329144366,0.3872553962,1.6932848949,3.2422116271,14.1766597145,65.1024256510
16128.0000000000,600.0000000000,77.6431165699,37.2867251591,30.0570047157,70.4107769213,56.7296260028,55.2587927476,53.6800929950,51.5047694444,51.0201747282,1.9265695953,2.0358349081,1.9265695953,2.4847689144,32.2026051302,2120.1018832229,27476.5204065682,1600.5389737086,20742.9850992641,4.2012163429,75.4934933257,567.7973948698,138.9854393017,567.7973948698,32.2026051302,600.0000000000,2.0358349081,37.2867251591,1.9265695953,36.6260172509,4469.5143766150,99.1396835607,600.0000000000,36.6260172509,30.0570047157,31.9229069670,1.9265695953,4937.3760850039,99.7271389619,600.0000000000,77.6629048013,77.2248237804,70.4107769213,77.6431165699,1.9265695953,75.5201008001,78.0762677881,30.8504890111,3252.5140892471,14.9507942743,878.5690258355,0.3400000000,75.6872930624,212.6710803625,75.5201008001,29.1359214462,0.3400000000,78.0762677881,132.8772343345,77.9718717644,29.3123262765,75.6872930624,0.3400000000,17.8105664847,-8.8666285136,75.6872930624,68.7100518771,3.7643872738,23.8037786641,16.5950655531,-37.0833372054,76.3693646955,0.2266000000,75.6872930624,78.1720266306,53.7767950221,2107.1995381154,9.3873210209,878.5690258355,0.2266000000,75.6872930624,77.1564633221,37.7117297833,1245.7766494540,13.7932316095,455.6483077924,2.0187525199,5.6012638213,878.5690258355,4.5277660231,2.4999225778,2.0278434453,0.0702552556,2.4296673222,78.0580393859,78.0580393859,77.2248237804,56.4956935097,77.2248237804,76.6422736014,77.2763503959,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,34.9206243619,45.6478749828,23.1321250172,57.2727445900,89.6000000000,26.6564745482,0.5000000000,75.6872930624,2.4999225778,78.0580393859,2.9999225778,77.6629048013,2.2851267737,27.4215212842,76.9475102757,952.1868988366,4.1886195906,2110.0177907895,9.3069090364,0.3861069996,1.7068186684,3.2325969266,14.2899682908,65.1010303191
