Time (s),Desal - Coolant mass flow rate (kg/h),Desal - Hot feedwater inlet temperature (°C),Desal - Hot feedwater outlet temperature (°C),Desal - Cold feedwater inlet temperature (°C),Desal - Cold feedwater outlet temperature (°C),Desal - Feed membrane temperature (°C),Desal - Membrane gap temperature (°C),Desal - Gap film boundary temperature (°C),Desal - Film wall temperature (°C),Desal - Coolant wall temperature (°C),Desal - Hot feedwater inlet salinity (wt%),Desal - Hot feedwater outlet salinity (wt%),Desal - Cold feedwater inlet salinity (wt%),Desal - Mass flux (kg/m²h),Desal - Distilled water production rate (kg/h),Desal - Total heat flux (W/m²),Desal - Total heat transfer rate (W),Desal - Vapor heat flux (W/m²),Desal - Vapor heat transfer rate (W),Desal - Gain-output ratio (GOR),Desal - Thermal efficiency,Desal - Hot feedwater outlet mass flow rate (kg/h),Desal - Total water produced (kg),FeedTank - Feedwater inlet mass flow rate (kg/h),FeedTank - Brackish water inlet flow rate (kg/h),FeedTank - Feedwater outlet mass flow rate (kg/h),FeedTank - Feedwater inlet salinity (wt%),FeedTank - Feedwater inlet temperature (°C),FeedTank - Water salinity (wt%),FeedTank - Water temperature (°C),ColdHex - Heat transfer rate (W),ColdHex - Effectiveness,ColdHex - Hot side inlet mass flow rate (kg/h),ColdHex - Hot side inlet temperature (°C),ColdHex - Hot side outlet temperature (°C),ColdHex - Cold side outlet temperature (°C),ColdHex - Hot side salinity (wt%),HotHex - Heat transfer rate (W),HotHex - Effectiveness,HotHex - Cold side inlet mass flow rate (kg/h),HotHex - Hot side inlet temperature (°C),HotHex - Hot side outlet temperature (°C),HotHex - Cold side inlet temperature (°C),HotHex - Cold side outlet temperature (°C),HotHex - Cold side salinity (wt%),SolarField - Solar field inlet temperature (°C),SolarField - Solar field outlet temperature (°C),SolarField - Efficiency,SolarField - Heat transfer rate (W),SolarField - Recovered thermal energy (kWh),SolarField - Solar irradiance (W/m²),CircuitToSolar - Mass flow rate (kg/s),CircuitToSolar - Inlet temperature (°C),CircuitToSolar - Heat loss (W),CircuitToSolar - Outlet temperature (°C),CircuitToSolar - Surface temperature (°C),CircuitFromSolar - Mass flow rate (kg/s),CircuitFromSolar - Inlet temperature (°C),CircuitFromSolar - Heat loss (W),CircuitFromSolar - Outlet temperature (°C),CircuitFromSolar - Surface temperature (°C),Central Reservoir - Temperature (°C),HCPV - Mass flow rate (kg/s),HCPV - Heat transfer rate lost in the backplate (kW),HCPV - Heat transfer rate recovered from the solar cells (kW),HCPV - Inlet temperature (°C),HCPV - Outlet temperature (°C),HCPV - Electrical power (kW),HCPV - Global panel electrical efficiency (%),HCPV - Electrical energy generated (kWh),HCPV - Recovered thermal energy (kWh),HCPV - Lost thermal energy (kWh),ETC - Mass flow rate (kg/s),ETC - ETC inlet temperature (°C),ETC - ETC outlet temperature (°C),ETC - Efficiency,ETC - Heat transfer rate (W),ETC - Recovered thermal energy (kWh),ETC - Solar irradiance (W/m²),PVT - Mass flow rate (kg/s),PVT - PVT inlet temperature (°C),PVT - PVT outlet temperature (°C),PVT - Thermal Efficiency,PVT - Heat transfer rate (W),PVT - Electrical Efficiency,PVT - Electrical power output (W),PVT - Electrical energy generated (kWh),PVT - Recovered thermal energy (kWh),PVT - Solar irradiance (W/m²),Motor - Nominal Mass flow rate (kg/s),Motor - Outlet mass flow rate (kg/s),Motor - Recirculation mass flow rate (kg/s),Motor - Radiator in mass flow rate (kg/s),Motor - Radiator bypass mass flow rate (kg/s),Motor - Outlet temperature motor (°C),Motor - Oulet temperature recirculation (°C),Motor - Entry temperature radiator (°C),Motor - Oulet temperature radiator (°C),Motor - Bypass temperature radiator (°C),Motor - Mixture temperature radiator (°C),Motor - Mixture temperature engine (°C),Motor - Fuel consumption (L/h),Motor - Fuel consumption (g/kWh),Motor - Heat coolant (kW),Motor - Heat exhaust (kW),Motor - Heat rejection (kW),Motor - Heat transfer rate (kW),Motor - Recovered thermal energy (kWh),Motor - System efficiency,Motor - Engine efficiency,Motor - Coolant efficiency,Motor - Energy input (kW),Motor - Electrical energy generated/demanded (kWh),Motor - Fuel consumed (L),Mix Valve - Mass flow rate in from central reservoir(kg/s),Mix Valve - Temperature in from central reservoir(kg/s),Mix Valve - Mass flow rate in from motor(kg/s),Mix Valve - Temperature in from motor(kg/s),Mix Valve - Out Mass flow rate (kg/s),Mix Valve - Out Temperature (°C),Electrolyzer - Cell voltage (V),Electrolyzer - Stack voltage (V),Electrolyzer - Electrical current (A),Electrolyzer - Heat transfer rate generated (W),Electrolyzer - Heat generated (kWh),Electrolyzer - Power demand (W),Electrolyzer - Electricity demand (kWh),Electrolyzer - Hydrogen flow rate (Nm³/h),Electrolyzer - Hydrogen produced (Nm³),Electrolyzer - Water consumption rate (kg/h),Electrolyzer - Water consumed (kg),Electrolyzer - Conversion efficiency (%),RO Module - Volume flux of water (L/m²h),RO Module - Mass flux of salt (kg/m²h),RO Module - Pressure loss in the brine channel (bar),RO Module - Brine outlet salinity (wt%),RO Module - Permeate salinity (wt%),RO Module - Brine outflow rate (kg/h),RO Module - Mass of water treated (kg),RO Pump - Outlet pressure (bar),RO Pump - Electricity consumption (kWh),RO Feedtank - Mass outflow rate (kg/h),RO Feedtank - Salinity (wt%),RO Feedtank - Temperature (°C),Overall - Net water production (L),Overall - Salinity of the treated water (wt%),Overall - Net electricity generation (kWh),Overall - Net heat recovered (kWh)
13356.0000000000,600.0000000000,77.6939712291,37.3070505114,30.0557017847,70.4374342113,56.7634925959,55.2788043934,53.6852139984,51.5175459644,51.0346529555,2.2808350547,2.4096485029,2.2808350547,2.4748777929,32.0744161958,2112.6569141942,27380.0336079567,1588.1917092768,20582.9645522273,4.1720643680,75.1750887050,567.9255838042,113.7408196757,567.9255838042,32.0744161958,600.0000000000,2.4096485029,37.3070505114,2.2808350547,36.6443726645,4463.1487805524,99.1616697698,600.0000000000,36.6443726645,30.0557017847,31.9201680749,2.2808350547,4933.5203718680,99.7336749532,600.0000000000,77.7133488121,77.2739640111,70.4374342113,77.6939712291,2.2808350547,76.0207196840,78.9813480620,33.4969332234,3767.8429226398,12.2231096444,937.3601700381,0.3400000000,76.1895619260,214.7987397999,76.0207196840,29.1725557677,0.3400000000,78.9813480620,135.1650466580,78.8751785105,29.3779560621,76.1895619260,0.3400000000,18.2381827413,-8.6808716793,76.1895619260,69.3596465274,4.0014163255,23.7156339771,13.5935881239,-30.3358826947,62.4691793704,0.2266000000,76.1895619260,78.8925165950,54.8392786903,2292.6253396649,7.6844038298,937.3601700381,0.2266000000,76.1895619260,77.8347477939,39.5872902106,1395.2438455253,13.7411483733,484.3032346073,1.6554667484,4.5772558421,937.3601700381,4.5277484568,2.4886537560,2.0390947008,0.0852251957,2.4034285603,78.0194956359,78.0194956359,77.2739640111,57.5153705983,77.2739640111,76.5973210729,77.2378046693,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,6.9450710067,34.1646048740,34.9206243619,45.6478749828,23.1321250172,57.2727445900,74.2000000000,22.0748929852,0.5000000000,76.1895619260,2.4886537560,78.0194956359,2.9886537560,77.7133488121,2.3191232343,27.8294788118,80.5929494845,1030.1758835670,3.4216522299,2242.8597800627,7.6245274361,0.4043990742,1.4015514243,3.3857433447,11.7341846454,65.2532357922,20.9216058264,0.0017401265,0.0054563544,1.8971366726,0.0083427618,449.9317657715,648.3228330919,51.2659842101,3.7100000000,616.7999998800,1.3838878943,25.0000000000,752.6270370820,0.0072085707,3.9887274363,31.7351437255
13482.0000000000,600.0000000000,77.6925538512,37.3075342016,30.0556495412,70.4353785609,56.7630000516,55.2777763531,53.6836113496,51.5164113449,51.0336237583,2.2950454605,2.4246257945,2.2950454605,2.4742331575,32.0660617207,2112.1956912277,27374.0561583105,1587.5415515307,20574.5385078377,4.1706804743,75.1607229446,567.9339382793,114.8632771762,567.9339382793,32.0660617207,600.0000000000,2.4246257945,37.3075342016,2.2950454605,36.6450386256,4462.8471144123,99.1625399886,600.0000000000,36.6450386256,30.0556495412,31.9200382786,2.2950454605,4933.1370826779,99.7339547736,600.0000000000,77.7119127230,77.2726002756,70.4353785609,77.6925538512,2.2950454605,76.0075803488,78.9563889829,33.4237315272,3752.7822203229,12.3547208140,935.6581010087,0.3400000000,76.1763792848,214.7428941352,76.0075803488,29.1715948503,0.3400000000,78.9563889829,135.1019512014,78.8502683409,29.3761481445,76.1763792848,0.3400000000,18.2261936920,-8.6866598921,76.1763792848,69.3418791039,3.9945734996,23.7181455212,13.7335180803,-30.6398145663,63.1073063716,0.2266000000,76.1763792848,78.8729863900,54.8097905607,2287.2318150506,7.7645514234,935.6581010087,0.2266000000,76.1763792848,77.8164332737,39.5354318811,1390.8859315767,13.7425770061,483.4740917677,1.6724028670,4.6260131852,935.6581010087,4.5277492395,2.4889146329,2.0388346066,0.0848098519,2.4041047810,78.0203872319,78.0203872319,77.2726002756,57.4857200232,77.2726002756,76.5983616493,77.2386963534,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,6.9668105736,34.4080612913,34.9206243619,45.6478749828,23.1321250172,57.2727445900,74.9000000000,22.2831466926,0.5000000000,76.1763792848,2.4889146329,78.0203872319,2.9889146329,77.7119127230,2.3181538977,27.8178467729,80.4887529205,1027.9077471986,3.4576687350,2239.0237956860,7.7029604735,0.4038762370,1.4156962533,3.3813660037,11.8526091521,65.2406621552,20.9005597567,0.0017440051,0.0054582454,1.9008573942,0.0083697750,450.0955681502,654.0995274271,51.2672088363,3.7450000000,616.7999998800,1.3871068239,25.0000000000,759.4283973369,0.0072310027,4.0328604737,31.9712008825
13608.0000000000,600.0000000000,77.6910427343,37.3080106020,30.0555972050,70.4332362711,56.7624581152,55.2766982823,53.6819580103,51.5152309991,51.0325499770,2.3092799394,2.4396276420,2.3092799394,2.4735807044,32.0576059293,2111.7294717041,27368.0139532845,1586.8861868474,20566.0449815417,4.1692879372,75.1462821403,567.9423940707,115.9854404793,567.9423940707,32.0576059293,600.0000000000,2.4396276420,37.3080106020,2.3092799394,36.6456994626,4462.5408251266,99.1634107839,600.0000000000,36.6456994626,30.0555972050,31.9199064931,2.3092799394,4932.7475797131,99.7342353731,600.0000000000,77.7103828157,77.2711462544,70.4332362711,77.6910427343,2.3092799394,75.9935203656,78.9298846132,33.3464600182,3736.9255307239,12.4857908189,933.8636266739,0.3400000000,76.1622729612,214.6831356341,75.9935203656,29.1705665680,0.3400000000,78.9298846132,135.0349496434,78.8238159089,29.3742281740,76.1622729612,0.3400000000,18.2134921685,-8.6927001644,76.1622729612,69.3229875913,3.9873585830,23.7207997991,13.8732019752,-30.9439534708,63.7450011876,0.2266000000,76.1622729612,78.8521926081,54.7786793013,2281.5493988065,7.8445051480,933.8636266739,0.2266000000,76.1622729612,77.7969216952,39.4806787765,1386.2958269523,13.7440953694,482.6001640892,1.6893091758,4.6746139056,933.8636266739,4.5277500561,2.4891959289,2.0385541272,0.0843670191,2.4048289098,78.0213486654,78.0213486654,77.2711462544,57.4541640468,77.2711462544,76.5994836920,77.2396578787,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,6.9901038201,34.6523059956,34.9206243619,45.6478749828,23.1321250172,57.2727445900,75.6000000000,22.4914004000,0.5000000000,76.1622729612,2.4891959289,78.0213486654,2.9891959289,77.7103828157,2.3171311145,27.8055733738,80.3788270618,1025.5173819085,3.4936036992,2234.9793735656,7.7812555754,0.4033246513,1.4298222762,3.3767479727,11.9708762082,65.2286403321,20.8795629993,0.0017478746,0.0054601322,1.9045682075,0.0083967793,450.2589934633,659.8704158138,51.2684310196,3.7800000000,616.7999998800,1.3903193324,25.0000000000,766.2237943975,0.0072534300,4.0768555756,32.2068660964
13734.0000000000,600.0000000000,77.6894391730,37.3084798407,30.0555447774,70.4310085132,56.7618674828,55.2755708721,53.6802546662,51.5140055460,51.0314322151,2.3235383581,2.4546539011,2.3235383581,2.4729205304,32.0490500741,2111.2583230750,27361.9078670516,1586.2256808063,20557.4848232500,4.1678868410,75.1317668459,567.9509499259,117.1073060610,567.9509499259,32.0490500741,600.0000000000,2.4546539011,37.3084798407,2.3235383581,36.6463552230,4462.2299543375,99.1642821437,600.0000000000,36.6463552230,30.0555447774,31.9197727363,2.3235383581,4932.3519585408,99.7345167556,600.0000000000,77.7087603848,77.2696032835,70.4310085132,77.6894391730,2.3235383581,75.9785405728,78.9018357003,33.2650714031,3720.2727643339,12.6162917981,931.9767470337,0.3400000000,76.1472437964,214.6194678927,75.9785405728,29.1694709748,0.3400000000,78.9018357003,134.9640439319,78.7958219602,29.3721961832,76.1472437964,0.3400000000,18.2000786240,-8.6989926702,76.1472437964,69.3029726856,3.9797712966,23.7235967606,14.0126267808,-31.2483082335,64.3822388896,0.2266000000,76.1472437964,78.8301360541,54.7459257399,2275.5780683868,7.9242548920,931.9767470337,0.2266000000,76.1472437964,77.7762139115,39.4229983699,1381.4735484925,13.7457034096,481.6814156951,1.7061841066,4.7230498770,931.9767470337,4.5277509023,2.4894979994,2.0382529029,0.0838971044,2.4056008950,78.0223811607,78.0223811607,77.2696032835,57.4207452460,77.2696032835,76.6006886209,77.2406904693,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.0149517682,34.8973933838,34.9206243619,45.6478749828,23.1321250172,57.2727445900,76.3000000000,22.6996541074,0.5000000000,76.1472437964,2.4894979994,78.0223811607,2.9894979994,77.7087603848,2.3160547195,27.7926566336,80.2631567601,1023.0048581013,3.5294528456,2230.7263561654,7.8594054436,0.4027442412,1.4439284854,3.3718886151,12.0889773783,65.2171682515,20.8586153919,0.0017517351,0.0054620148,1.9082691546,0.0084237746,450.4220429255,665.6355118492,51.2696507676,3.8150000000,616.7999998800,1.3935254397,25.0000000000,773.0132468336,0.0072758523,4.1207054438,32.4421345628
13860.0000000000,600.0000000000,77.6877445271,37.3089420521,30.0554922597,70.4286965173,56.7612288851,55.2743948482,53.6785020370,51.5127356354,51.0302711060,2.3378205840,2.4697044283,2.3378205840,2.4722527366,32.0403954668,2110.7823158015,27355.7388127876,1585.5601017985,20548.8589193085,4.1664772736,75.1171776421,567.9596045332,118.2288704420,567.9596045332,32.0403954668,600.0000000000,2.4697044283,37.3089420521,2.3378205840,36.6470059610,4461.9145480443,99.1651540562,600.0000000000,36.6470059610,30.0554922597,31.9196370281,2.3378205840,4931.9503191294,99.7347989251,600.0000000000,77.7070467903,77.2679727658,70.4286965173,77.6877445271,2.3378205840,75.9626418734,78.8722430497,33.1795154978,3702.8238247519,12.7461958871,929.9974620880,0.3400000000,76.1312926965,214.5518947845,75.9626418734,29.1683081291,0.3400000000,78.8722430497,134.8892361652,78.7662872987,29.3700522076,76.1312926965,0.3400000000,18.1859535424,-8.7055375992,76.1312926965,69.2818351349,3.9718113465,23.7265363520,14.1517794588,-31.5528876858,65.0189945654,0.2266000000,76.1312926965,78.8068175952,54.7115095347,2269.3177996361,8.0037905429,929.9974620880,0.2266000000,76.1312926965,77.7543108410,39.3623561469,1376.4191135719,13.7474010685,480.7178087124,1.7230260901,4.7713129736,929.9974620880,4.5277517738,2.4898212152,2.0379305586,0.0834005347,2.4064206805,78.0234859957,78.0234859957,77.2679727658,57.3855090730,77.2679727658,76.6019779175,77.2417954023,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.0413554477,35.1433778885,34.9206243619,45.6478749828,23.1321250172,57.2727445900,77.0000000000,22.9079078148,0.5000000000,76.1312926965,2.4898212152,78.0234859957,2.9898212152,77.7070467903,2.3149245384,27.7790944607,80.1417260287,1020.3702504342,3.5652119000,2226.2645775922,7.9374027743,0.4021349264,1.4580138706,3.3667872596,12.2069042044,65.2062438648,20.8377167731,0.0017555866,0.0054638934,1.9119602772,0.0084507610,450.5847177479,671.3948290858,51.2708680877,3.8500000000,616.7999998800,1.3967251654,25.0000000000,779.7967732384,0.0072982694,4.1644027745,32.6770015062
13986.0000000000,600.0000000000,77.6859602174,37.3093973768,30.0554396532,70.4263015680,56.7605430860,55.2731709685,53.6767008740,51.5114219457,51.0290673119,2.3521264851,2.4847790812,2.3521264851,2.4715774286,32.0316434740,2110.3015231525,27349.5077400565,1584.8895208346,20540.1681900161,4.1650593266,75.1025151357,567.9683565260,119.3501301899,567.9683565260,32.0316434740,600.0000000000,2.4847790812,37.3093973768,2.3521264851,36.6476517371,4461.5946564436,99.1660265095,600.0000000000,36.6476517371,30.0554396532,31.9194993900,2.3521264851,4931.5427655606,99.7350818862,600.0000000000,77.7052434529,77.2662561665,70.4263015680,77.6859602174,2.3521264851,75.9458252324,78.8411075226,33.0897391520,3684.5786090997,12.8754752181,927.9257718369,0.3400000000,76.1144206295,214.4804204481,75.9458252324,29.1670780935,0.3400000000,78.8411075226,134.8105285861,78.7352127840,29.3677962855,76.1144206295,0.3400000000,18.1711174367,-8.7123351562,76.1144206295,69.2595757372,3.9634784239,23.7296185167,14.2906469607,-31.8577006661,65.6552433201,0.2266000000,76.1144206295,78.7822381586,54.6754091417,2262.7685667826,8.0831019875,927.9257718369,0.2266000000,76.1144206295,77.7312134642,39.2987155527,1371.1325401513,13.7491882846,479.7093032808,1.7398335555,4.8193950703,927.9257718369,4.5277526658,2.4901659614,2.0375867044,0.0828777554,2.4072882061,78.0246644972,78.0246644972,77.2662561665,57.3485038508,77.2662561665,76.6033531194,77.2429740042,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.0693158932,35.3903139786,34.9206243619,45.6478749828,23.1321250172,57.2727445900,77.7000000000,23.1161615222,0.5000000000,76.1144206295,2.4901659614,78.0246644972,2.9901659614,77.7052434529,2.3137403875,27.7648846506,80.0145180351,1017.6136379542,3.6008765909,2221.5938636148,8.0152402580,0.4014966225,1.4720774188,3.3614431988,12.3246482041,65.1958651460,20.8168669818,0.0017594291,0.0054657678,1.9156416169,0.0084777384,450.7470191377,677.1483810316,51.2720829873,3.8850000000,616.7999998800,1.3999185291,25.0000000000,786.5743922316,0.0073206812,4.2079402582,32.9114621793
14112.0000000000,600.0000000000,77.6840877210,37.3098459610,30.0553869596,70.4238250010,56.7598108794,55.2719000207,53.6748519577,51.5100651827,51.0278215208,2.3664559303,2.4998777186,2.3664559303,2.4708947155,32.0227955132,2109.8160209956,27343.2156321025,1584.2140113470,20531.4135870572,4.1636330945,75.0877799572,567.9772044868,120.4710819211,567.9772044868,32.0227955132,600.0000000000,2.4998777186,37.3098459610,2.3664559303,36.6482926180,4461.2703337611,99.1668994920,600.0000000000,36.6482926180,30.0553869596,31.9193598454,2.3664559303,4931.1294057307,99.7353656437,600.0000000000,77.7033518500,77.2644550087,70.4238250010,77.6840877210,2.3664559303,75.9280916738,78.8084300329,32.9956861654,3665.5370081440,13.0041019195,925.7616762803,0.3400000000,76.0966286228,214.4050492750,75.9280916738,29.1657809341,0.3400000000,78.8084300329,134.7279235739,78.7025993281,29.3654284577,76.0966286228,0.3400000000,18.1555708490,-8.7193855598,76.0966286228,69.2361953386,3.9547722058,23.7328431948,14.4292162267,-32.1627560201,66.2909602773,0.2266000000,76.0966286228,78.7563987281,54.6376017840,2255.9303425710,8.1621791115,925.7616762803,0.2266000000,76.0966286228,77.7069228213,39.2320379355,1365.6138468361,13.7510649921,478.6558575629,1.7566049306,4.8672880426,925.7616762803,4.5277535737,2.4905326359,2.0372209377,0.0823292287,2.4082034072,78.0259180361,78.0259180361,77.2644550087,57.3097807685,77.2644550087,76.6048158150,77.2442276452,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.0988341405,35.6382561591,34.9206243619,45.6478749828,23.1321250172,57.2727445900,78.4000000000,23.3244152296,0.5000000000,76.0966286228,2.4905326359,78.0259180361,2.9905326359,77.7033518500,2.3125020738,27.7500248851,79.8815150929,1014.7351042430,3.6364426495,2216.7140316848,8.0929105785,0.4008292407,1.4861181136,3.3558556899,12.4422008698,65.1860300905,20.7960658575,0.0017632627,0.0054676380,1.9193132152,0.0085047070,450.9089482984,682.8961811501,51.2732954740,3.9200000000,616.7999998800,1.4031055504,25.0000000000,793.3461224628,0.0073430875,4.2513105787,33.1455118622
14238.0000000000,600.0000000000,77.6821285673,37.3102879562,30.0553341802,70.4212681986,56.7590330875,55.2705828202,53.6729560960,51.5086660764,51.0265344450,2.3808087891,2.5150002005,2.3808087891,2.4702047106,32.0138530488,2109.3258875821,27336.8635030646,1583.5336489862,20522.5960908610,4.1621986752,75.0729727591,567.9861469512,121.5917223023,567.9861469512,32.0138530488,600.0000000000,2.5150002005,37.3102879562,2.3808087891,36.6489286760,4460.9416380764,99.1677729920,600.0000000000,36.6489286760,30.0553341802,31.9192184192,2.3808087891,4930.7103510428,99.7356502026,600.0000000000,77.7013735110,77.2625708687,70.4212681986,77.6821285673,2.3808087891,75.9094422774,78.7742115446,32.8972972023,3645.6989068285,13.1320481159,923.5051754183,0.3400000000,76.0779177599,214.3257858959,75.9094422774,29.1644167210,0.3400000000,78.7742115446,134.6414236380,78.6684478932,29.3629487676,76.0779177599,0.3400000000,18.1393143488,-8.7266890416,76.0779177599,69.2116948301,3.9456923542,23.7362103236,14.5674741856,-32.4680626016,66.9261205802,0.2266000000,76.0779177599,78.7293003411,54.5980634144,2248.8030982418,8.2410117998,923.5051754183,0.2266000000,76.0779177599,77.6814400088,39.1622824858,1359.8630529356,13.7530311221,477.5574277536,1.7733386418,4.9149837665,923.5051754183,4.5277544923,2.4909216478,2.0368328445,0.0817554326,2.4091662152,78.0272480226,78.0272480226,77.2625708687,57.2693938755,77.2625708687,76.6063676373,77.2455577351,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.1299112241,35.8872589715,34.9206243619,45.6478749828,23.1321250172,57.2727445900,79.1000000000,23.5326689370,0.5000000000,76.0779177599,2.4909216478,78.0272480226,2.9909216478,77.7013735110,2.3112093942,27.7345127307,79.7426986525,1011.7347375701,3.6719058102,2211.6248909575,8.1704064136,0.4001326880,1.5001349358,3.3500239535,12.5595536670,65.1767367144,20.7753132405,0.0017670874,0.0054695042,1.9229751130,0.0085316665,451.0705064292,688.6382428606,51.2745055552,3.9550000000,616.7999998800,1.4062862488,25.0000000000,800.1119826142,0.0073654880,4.2945064138,33.3791458623
14364.0000000000,600.0000000000,77.6800843330,37.3107235188,30.0552813166,70.4186325859,56.7582105576,55.2692202073,53.6710141211,51.5072253796,51.0252068188,2.3951849319,2.5301463879,2.3951849319,2.4695075299,32.0048175878,2108.8312033273,27330.4523951224,1582.8485114120,20513.7167078995,4.1607561689,75.0580942142,567.9951824122,122.7120480525,567.9951824122,32.0048175878,600.0000000000,2.5301463879,37.3107235188,2.3951849319,36.6495599892,4460.6086311399,99.1686469980,600.0000000000,36.6495599892,30.0552813166,31.9190751381,2.3951849319,4930.2857160911,99.7359355681,600.0000000000,77.6993100125,77.2606053711,70.4186325859,77.6800843330,2.3951849319,75.8898781752,78.7384530686,32.7945096953,3625.0641843377,13.2592859276,921.1562692509,0.3400000000,76.0582891765,214.2426351665,75.8898781752,29.1629855275,0.3400000000,78.7384530686,134.5510314097,78.6327594880,29.3603572605,76.0582891765,0.3400000000,18.1223485324,-8.7342458455,76.0582891765,69.1860751455,3.9362385165,23.7397198375,14.7054077541,-32.7736292725,67.5606993923,0.2266000000,76.0582891765,78.7009440858,54.5567686797,2241.3868036706,8.3195899361,921.1562692509,0.2266000000,76.0582891765,77.6547661763,39.0894061719,1353.8801785267,13.7550866023,476.4139680916,1.7900331138,4.9624741189,921.1562692509,4.5277554167,2.4913334164,2.0364220003,0.0811568587,2.4101765577,78.0286559011,78.0286559011,77.2606053711,57.2274000748,77.2606053711,76.6080102585,77.2469657177,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.1625481733,36.1373769930,34.9206243619,45.6478749828,23.1321250172,57.2727445900,79.8000000000,23.7409226445,0.5000000000,76.0582891765,2.4913334164,78.0286559011,2.9913334164,77.6993100125,2.3098621364,27.7183456370,79.5980492923,1008.6126310540,3.7072618105,2206.3262423146,8.2477204338,0.3994068668,1.5141268627,3.3439471737,12.6766980336,65.1679830535,20.7546089711,0.0017709032,0.0054713663,1.9266273513,0.0085586171,451.2316947254,694.3745795385,51.2757132382,3.9900000000,616.7999998800,1.4094606437,25.0000000000,806.8719914044,0.0073878826,4.3375204340,33.6123595136
14490.0000000000,600.0000000000,77.6779566375,37.3111528092,30.0552283704,70.4159196263,56.7573441605,55.2678130452,53.6690268877,51.5057438651,51.0238393963,2.4095842299,2.5453161433,2.4095842299,2.4688032928,31.9956906753,2108.3320505853,27323.9833755861,1582.1586780812,20504.7764679326,4.1593056786,75.0431450132,568.0043093247,123.8320559439,568.0043093247,31.9956906753,600.0000000000,2.5453161433,37.3111528092,2.4095842299,36.6501866409,4460.2713781835,99.1695214984,600.0000000000,36.6501866409,30.0552283704,31.9189300300,2.4095842299,4929.8556183386,99.7362217456,600.0000000000,77.6971629741,77.2585601841,70.4159196263,77.6779566375,2.4095842299,75.8694005488,78.7011556594,32.6872577497,3603.6327148065,13.3857874706,918.7149577780,0.3400000000,76.0377440580,214.1556021534,75.8694005488,29.1614874301,0.3400000000,78.7011556594,134.4567496344,78.5955351651,29.3576539836,76.0377440580,0.3400000000,18.1046740217,-8.7420562263,76.0377440580,69.1593372589,3.9264103259,23.7433716680,14.8430038361,-33.0794649037,68.1946718984,0.2266000000,76.0377440580,78.6713310971,54.5136908800,2233.6814273945,8.3979034031,918.7149577780,0.2266000000,76.0377440580,77.6269025231,39.0133636718,1347.6652445198,13.7572313570,475.2254308695,1.8066867697,5.0097509774,918.7149577780,4.5277563416,2.4917683691,2.0359879725,0.0805340110,2.4112343581,78.0301431453,78.0301431453,77.2585601841,57.1838591158,77.2585601841,76.6097453836,77.2484530659,5.9501059259,240.9792900000,13.2484028793,16.6377323034,1.2428185576,7.1967460099,36.3886648372,34.9206243619,45.6478749828,23.1321250172,57.2727445900,80.5000000000,23.9491763519,0.5000000000,76.0377440580,2.4917683691,78.0301431453,2.9917683691,77.6971629741,2.3084600779,27.7015209349,79.4475467090,1005.3688828322,3.7425063911,2200.8178783866,8.3248453028,0.3986516754,1.5280928682,3.3376244975,12.7936253782,65.1597671629,20.7339528908,0.0017747101,0.0054732244,1.9302699708,0.0085855587,451.3925143783,700.1052045149,51.2769185304,4.0250000000,616.7999998800,1.4126287544,25.0000000000,813.6261675905,0.0074102712,4.3803453030,33.8451481757
